Loss	BLEU	ROUGE	F1	num_names	ExactMatch	Precision	Recall
4.862441803275148			0.03354165615346677	46.0	0.0	0.0441272253582284	0.028687481946817594
4.6807123996768425			0.030988487317188968	4.0	0.009661311333043855	0.0480894485453756	0.024784313421417226
4.517747217515077			0.03984789273543068	11.0	0.012375162831089883	0.06437255753365176	0.03188202585998937
4.540581263832818			0.039190263468378964	6.0	0.01693443334780721	0.057316543638732086	0.032686962829711404
4.464364786220648			0.05195156859833377	20.0	0.013786365610073816	0.08554059921841077	0.040558166022234526
4.405245872913845			0.05203711953603403	23.0	0.01801997394702562	0.08119843682153713	0.04223041938521738
4.3943858238680935			0.06875382843142272	36.0	0.02214502822405558	0.10746851932262266	0.0554013007063374
4.366032894423831			0.07622106869827203	37.0	0.027572731220147632	0.11452453321754233	0.06278991217929561
4.303016925775624			0.07184993204315811	54.0	0.030720798957881025	0.1028006947459835	0.06095962102258233
4.354310777889974			0.08218600946021663	85.0	0.03256621797655232	0.11740121580547112	0.06969787823022734
4.259398751255255			0.1071452146300162	199.0	0.0322405557967868	0.1574576639166305	0.0890936887327469
4.096538112600124			0.1115149095609355	137.0	0.03506296135475467	0.16968808800115792	0.09152327505562462
4.164074302479602			0.11165853372757321	96.0	0.03951367781155015	0.17339701838182084	0.09066173098142308
4.104663497423412			0.12572551863151046	175.0	0.037668258792878856	0.19496309161962663	0.10218164289755766
4.08248419518186			0.12877509907470797	255.0	0.041033434650455926	0.19208640903169782	0.10649330677283422
4.029968442150625			0.15771161884383883	257.0	0.044832826747720364	0.24540454479664203	0.12718444802411424
3.979664694054069			0.16948512299684784	781.0	0.04429005644811116	0.2377297727601677	0.14491382055971772
4.036862289228948			0.1806575998662426	594.0	0.04722101606600087	0.26762194239397885	0.14943639338179082
3.92644209569774			0.1716244724060631	447.0	0.048306556665219276	0.26027645100593416	0.14030629596196276
3.9074946680616627			0.19159777116789914	738.0	0.04732957012592271	0.27762700825010844	0.16042852188097537
3.8777476950051364			0.18312962788646847	538.0	0.048306556665219276	0.2765866985091908	0.1497907017718133
3.789879570104094			0.21277676465475287	911.0	0.052214502822405556	0.3083568533796498	0.17860632998496612
3.775736948329288			0.2010712760848481	518.0	0.057750759878419454	0.30361665942972915	0.16468159710940855
3.7368850625914662			0.22669601108593995	1421.0	0.05319148936170213	0.31185591257779727	0.19558194886842245
